index,product,helpful_count,total_comments,url,review_country,reviewed_at,review_text,review_rating,product_company,profile_name,review_title,sentiment_review_title,sentiment_review_text
3773,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=377, India ,2019-11-21,Awesome upgrade from iPhone 6...,5.0 out of 5 stars,Apple,Kunal,Too good.. loving it..!!,0.81875,1.0
3774,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=377, India ,2019-07-17,The best phone ever of apple..!!,5.0 out of 5 stars,Apple,Hrishikesh,Just a beast 💪,0.0,1.0
3775,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=377, India ,2019-09-30,Battery life is ammaaaaazzzing!!,5.0 out of 5 stars,Apple,Birinder Bhangoo,Battery life,0.0,0.0
3776,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=377, India ,2020-01-30,Happy with the working of mobile,5.0 out of 5 stars,Apple,Gajendra shekhawat,iPhone xr,0.0,0.8
3777,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=377, India ,2019-11-01,size big/should be small,5.0 out of 5 stars,Apple,GURVINDER SINGH,excellent,1.0,-0.25
3778,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=377, India ,2020-03-01,All categories are great,5.0 out of 5 stars,Apple,Amazon Customer,Excellent,1.0,0.8
3779,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=377, India ,2019-12-28,I don't like this iPhone,1.0 out of 5 stars,Apple,Simran Singh,I don't like,0.0,0.0
3780,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=378, India ,2019-11-04,Very happy to have this.,5.0 out of 5 stars,Apple,Rohan Roy,Really a helpful and convenient phone.,0.2,1.0
3781,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=378, India ,2020-03-01,eSIM facility great 👍🏼,5.0 out of 5 stars,Apple,Sharad Kulkarni,Dual SIM iPhone,0.0,0.8
3782,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=378, India ,2020-03-06,Easy to use. Nice design,5.0 out of 5 stars,Apple,Ron,Go for it!,0.0,0.5166666666666666
3783,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=378, India ,2019-11-09,Got in offer. Super deal,5.0 out of 5 stars,Apple,Sourav Chatterjee,Worth the money,0.3,0.3333333333333333
3784,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=378, India ,2019-08-29,Heating issue while charging,2.0 out of 5 stars,Apple,Rajasekar,Not bad,0.3499999999999999,0.0
3785,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=378, India ,2019-11-04,Beautiful design,4.0 out of 5 stars,Apple,SHAHUL K.,Budget price,0.0,0.85
3786,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=378, India ,2020-01-04,Battery not good,5.0 out of 5 stars,Apple,Ravi Sangwwn,Battery,0.0,-0.35
3787,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=378, India ,2019-11-23,one shot product,5.0 out of 5 stars,Apple,Harsh,one shot product,0.0,0.0
3788,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=378, India ,2019-10-07,It is good phone,4.0 out of 5 stars,Apple,Yerram Hanuma Reddy,Big screen and good camera,0.35,0.7
3789,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=378, India ,2020-01-23,V nice loving it,5.0 out of 5 stars,Apple,amit,V nice loving it,0.6,0.6
3790,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=379, India ,2019-12-10,super in battery,4.0 out of 5 stars,Apple,Amazon Customer,superb phone,1.0,0.3333333333333333
3791,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=379, India ,2020-01-05,Excellent phone.,5.0 out of 5 stars,Apple,Amazon Customer,Excellent phone.,1.0,1.0
3792,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=379, India ,2019-11-02,Good performance,5.0 out of 5 stars,Apple,Ankit Tiwari,Excellent,1.0,0.7
3793,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=379, India ,2019-09-30,‘iPhone xR’ the name is enough❤️,5.0 out of 5 stars,Apple,Aman Sharma,iPhone XR is best,1.0,0.0
3794,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=379, India ,2019-10-21,Thank u amazon,5.0 out of 5 stars,Apple,Sagar,Best service by amazon buy without Hesitating,1.0,0.0
3795,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=379, India ,2019-09-29,Brilliant in every way..,5.0 out of 5 stars,Apple,SANDIP KUMAR SINGH,Apple-the name is enough,0.0,0.9
3796,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=379, India ,2019-11-04,all good,5.0 out of 5 stars,Apple,Amazon Customer,all good,0.7,0.7
3797,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=379, India ,2019-11-07,Its good,5.0 out of 5 stars,Apple,Anant Tanwar,Value for money,0.0,0.7
3798,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=379, India ,2020-03-16,All good,5.0 out of 5 stars,Apple,Kondamudi Dilipkumar,All good,0.7,0.7
3799,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=379, India ,2019-12-28,Must buy,5.0 out of 5 stars,Apple,Sachin Dhadphale,Nice product,0.6,0.0
3800,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=380, India ,2020-01-27,Best camera,5.0 out of 5 stars,Apple,SHAILENDRA AGRAHARI,Camera fone,0.0,1.0
3801,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=380, India ,2019-07-21,Nothing as of now,5.0 out of 5 stars,Apple,8763639543,Phone made for this generation,0.0,0.0
3802,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=380, India ,2019-07-12,Everything is good,4.0 out of 5 stars,Apple,Gaurav kumar,Quality,0.0,0.7
3803,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=380, India ,2019-08-07,Battery,5.0 out of 5 stars,Apple,Mujahidul Islam,Owsm,0.0,0.0
3804,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=380, India ,2019-10-08,Great,5.0 out of 5 stars,Apple,Amit ,Superb product,1.0,0.8
3805,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=380, India ,2019-04-18,Really Good phone with great battery life and camera.,5.0 out of 5 stars,Apple,Sumit,Great Phone,0.8,0.75
3806,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=380, India ,2019-09-14,i used iphone from last 7 years,5.0 out of 5 stars,Apple,Mahesh Pongurlekar,iphone is easy to use,0.43333333333333335,0.0
3807,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=380, India ,2019-11-10,One of the best phone in IPHONE,5.0 out of 5 stars,Apple,Hind Oil Corporation,Best,1.0,1.0
3808,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=380, India ,2019-11-06,"Really Awesome, value for money",5.0 out of 5 stars,Apple,Sumanth Venkata,Very good,0.9099999999999999,1.0
3809,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=380, India ,2020-03-06,Screen is not good as iphone 11,3.0 out of 5 stars,Apple,GULSHAN KUMAR MEENA,Size is not good for small hands,-0.3,-0.35
3810,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=381, India ,2019-11-11,Where is the fingerprint reader,5.0 out of 5 stars,Apple,Venkatesh,Good product but it takes time to explore,0.7,0.0
3811,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=381, India ,2020-03-04,Excellent phone perfect pricing,5.0 out of 5 stars,Apple,Abhirup Poddar,Thank you,0.0,1.0
3812,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=381, India ,2019-11-27,Superb phone and camera quality,5.0 out of 5 stars,Apple,Ravi kumar,Superb,1.0,1.0
3813,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=381, India ,2019-11-02,I have received a faulty phone.,1.0 out of 5 stars,Apple,Harish Bhiwara,Do not buy this from this seller,0.0,0.0
3814,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=381, India ,2019-11-05,I didn’t use fingerprint reader,5.0 out of 5 stars,Apple,JIBIN JOSE,Very much satisfied.,0.5,0.0
3815,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=381, India ,2019-10-09,Nice product... Thanx to Amazon,5.0 out of 5 stars,Apple,Muzaffer Ahmed,Nice service by Amazon,0.6,0.6
3816,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=381, India ,2020-03-07,Well good product. Worth buying,5.0 out of 5 stars,Apple,Rakesh,Good one,0.7,0.5
3817,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=381, India ,2019-11-01,Mic sensibility is poor,1.0 out of 5 stars,Apple,Anoop v nair,Poor quality spares,-0.4,-0.4
3818,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=381, India ,2020-01-27,Nice product from Apple,5.0 out of 5 stars,Apple,Amazon Customer,Nice product from Apple,0.6,0.6
3819,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=381, India ,2019-11-14,Smooth handling...worth,5.0 out of 5 stars,Apple,Rohit kolge,Love it,0.5,0.4
3820,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=382, India ,2019-11-03,Fantastic and good deal,5.0 out of 5 stars,Apple,Deva P.,Amazing as usual,0.17500000000000004,0.55
3821,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=382, India ,2020-01-25,Best among all iPhones.,5.0 out of 5 stars,Apple,Sumit Singh,Awesome phone,1.0,1.0
3822,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=382, India ,2019-11-03,Satisfaction level high,5.0 out of 5 stars,Apple,Basant,Satisfied,0.5,0.16
3823,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=382, India ,2019-11-09,Best deal of the season,5.0 out of 5 stars,Apple,Satish Kumar Yallanki,IPhone XR worth buying,0.3,1.0
3824,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=382, India ,2019-07-09,I dislike this phone,2.0 out of 5 stars,Apple,s mahammed arif,Worst mobile,-1.0,0.0
3825,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=382, India ,2019-10-03,Value for money,5.0 out of 5 stars,Apple,Saurabh Kumar,Excellent product,1.0,0.0
3826,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=382, India ,2019-12-22,Value for money,5.0 out of 5 stars,Apple,Aekta,The best phone for this price range.Loved it !!!!!!!!!!,1.0,0.0
3827,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=382, India ,2019-11-07,Genuine product,5.0 out of 5 stars,Apple,Siddhesh,Genuine product,0.4,0.4
3828,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=382, India ,2020-03-07,Value for money,4.0 out of 5 stars,Apple,jayesh d patel,Value for money,0.0,0.0
3829,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=382, India ,2019-11-24,Apple alys good,5.0 out of 5 stars,Apple,Sooraj,Good,0.7,0.7
3830,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=383, India ,2019-11-03,Very nice phone,5.0 out of 5 stars,Apple,Dhirendra Chaurasia,Fabulous,0.4,0.78
3831,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=383, India ,2020-03-07,Excellent phone,5.0 out of 5 stars,Apple,Varun Dara,Worth the money,0.3,1.0
3832,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=383, India ,2019-11-16,Excellent phone,5.0 out of 5 stars,Apple,Swapnil Suresh Bhamtekar,👍,0.0,1.0
3833,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=383, India ,2020-03-08,Very good phone,5.0 out of 5 stars,Apple,Vinay K Thakare,Excellent,1.0,0.9099999999999999
3834,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=383, India ,2019-09-30,Awesome product,5.0 out of 5 stars,Apple,shweta,Awesome & Very Nice,0.89,1.0
3835,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=383, India ,2019-11-12,Value for money,5.0 out of 5 stars,Apple,Maltesh Kulkarni,Awesome phone,1.0,0.0
3836,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=383, India ,2019-10-25,Awesome product,5.0 out of 5 stars,Apple,Mohit,Superb,1.0,1.0
3837,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=383, India ,2020-02-03,Suprb iPhone XR,5.0 out of 5 stars,Apple,mahamood,Suprb iphone,0.0,0.0
3838,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=383, India ,2019-11-04,Value for money,5.0 out of 5 stars,Apple,Mohanalakshmi,Great offer by amazon,0.8,0.0
3839,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=383, India ,2019-11-06,The best phone!,5.0 out of 5 stars,Apple,Kiran k.s777,Amazing!,0.7500000000000001,1.0
3840,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=384, India ,2019-08-28,"I phone 6 ,7 ,8 same feature no change",1.0 out of 5 stars,Apple,Mehraj A.,Goo,0.0,0.0
3841,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=384, India ,2020-03-08,Like everything,5.0 out of 5 stars,Apple,Rajnish,Awesome,1.0,0.0
3842,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=384, India ,2019-07-23,Best iPhone ever,5.0 out of 5 stars,Apple,Raghvendra Pratap Singh,Best IPhone Ever,1.0,1.0
3843,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=384, India ,2019-09-10,Amazing,5.0 out of 5 stars,Apple,Yogesh Pargaien,Super,0.3333333333333333,0.6000000000000001
3844,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=384, India ,2019-10-19,Amazing,5.0 out of 5 stars,Apple,Amazon Customer,Nice product,0.6,0.6000000000000001
3845,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=384, India ,2020-01-03,Awesome,5.0 out of 5 stars,Apple,faran,Awesome,1.0,1.0
3846,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=384, India ,2019-09-12,Nothing,5.0 out of 5 stars,Apple,Goutam Mishra,Best iPhone in budget,1.0,0.0
3847,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=384, India ,2020-03-04,Average,4.0 out of 5 stars,Apple,Yash,Average,-0.15,-0.15
3848,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=384, India ,2019-11-03,Awesome,5.0 out of 5 stars,Apple,srinivaskumar,Good,0.7,1.0
3849,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=384, India ,2020-03-01,Nothing,3.0 out of 5 stars,Apple,Amazon Customer,Good,0.7,0.0
3850,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=385, India ,2019-10-07,Awesome,5.0 out of 5 stars,Apple,Amazon Customer,Nice,0.6,1.0
3851,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=385, India ,2019-11-13,Awesome,5.0 out of 5 stars,Apple,Jitendra Kumar,Worth buying,0.3,1.0
3852,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=385, India ,2019-06-20,Camera Quality is just Surperb.!.!.!,5.0 out of 5 stars,Apple,12SEL03,iPhone XR😍,0.0,0.0
3853,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=385, India ,2019-08-18,Face id is good,5.0 out of 5 stars,Apple,Abhinav,Face id work fine but size is bit more,0.45833333333333337,0.7
3854,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=385, India ,2019-10-15,Good product for its cost,5.0 out of 5 stars,Apple,Rajagopal V,iPhone xr,0.0,0.7
3855,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=385, India ,2019-10-26,Batterylife is excellent,4.0 out of 5 stars,Apple,Asif shaik,Nice,0.6,1.0
3856,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=385, India ,2019-08-17,Awesome,4.0 out of 5 stars,Apple,sonu,It's worth,0.3,1.0
3857,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=385, India ,2019-10-27,Excellent phone,5.0 out of 5 stars,Apple,ajay jaswani,Excellent phone,1.0,1.0
3858,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=385, India ,2019-10-06,Amazing fast delivery by Amazon best value phon,5.0 out of 5 stars,Apple,vishnu shukla,Best value phon,1.0,0.6
3859,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=385, India ,2019-05-04,Nice and beautiful product,5.0 out of 5 stars,Apple,Pradeep Kkumar Rajput,Great to have,0.8,0.725
